1.359999999999999924e-02 6.999999999999999929e-04 4.200000000000000174e-04
3.030000000000000054e-02 2.200000000000000133e-03 4.899999999999999842e-04
2.239999999999999977e-02 3.899999999999999821e-03 3.899999999999999929e-04
1.540000000000000049e-02 2.099999999999999870e-03 1.399999999999999877e-04
3.160000000000000309e-02 4.400000000000000265e-03 3.499999999999999964e-04
1.909999999999999892e-02 3.799999999999999992e-03 2.700000000000000035e-04
1.720000000000000001e-02 5.999999999999999474e-04 2.500000000000000052e-04
3.309999999999999748e-02 3.799999999999999992e-03 2.599999999999999772e-04
1.209999999999999964e-02 5.400000000000000286e-03 2.500000000000000052e-04
3.749999999999999861e-02 3.000000000000000062e-03 3.800000000000000209e-04
1.220000000000000077e-02 2.000000000000000042e-03 2.000000000000000096e-04
2.960000000000000131e-02 4.499999999999999660e-03 2.000000000000000096e-04
1.669999999999999957e-02 4.499999999999999660e-03 2.700000000000000035e-04
1.640000000000000138e-02 1.600000000000000077e-03 2.300000000000000070e-04
2.179999999999999993e-02 2.399999999999999790e-03 1.299999999999999886e-04
1.009999999999999960e-02 1.699999999999999905e-03 4.200000000000000174e-04
2.740000000000000074e-02 2.299999999999999961e-03 3.400000000000000244e-04
8.699999999999999400e-03 6.999999999999999929e-04 3.400000000000000244e-04
1.600000000000000033e-02 2.700000000000000143e-03 2.500000000000000052e-04
1.480000000000000066e-02 2.999999999999999737e-04 1.499999999999999869e-04
1.909999999999999892e-02 1.000000000000000021e-03 2.799999999999999755e-04
1.370000000000000037e-02 5.700000000000000205e-03 1.499999999999999869e-04
4.499999999999999660e-03 4.000000000000000083e-03 2.400000000000000061e-04
2.089999999999999844e-02 2.099999999999999870e-03 2.999999999999999737e-04
1.839999999999999969e-02 1.699999999999999905e-03 1.900000000000000105e-04
1.510000000000000057e-02 5.599999999999999943e-03 1.200000000000000030e-04
1.460000000000000013e-02 2.099999999999999870e-03 2.700000000000000035e-04
2.620000000000000107e-02 5.499999999999999681e-03 2.500000000000000052e-04
1.980000000000000163e-02 2.099999999999999870e-03 1.800000000000000113e-04
1.379999999999999977e-02 4.199999999999999740e-03 1.700000000000000122e-04
9.499999999999999764e-03 4.100000000000000346e-03 3.600000000000000227e-04
3.780000000000000027e-02 3.599999999999999901e-03 1.700000000000000122e-04
3.099999999999999891e-03 2.500000000000000052e-03 1.700000000000000122e-04
2.840000000000000163e-02 5.400000000000000286e-03 3.899999999999999929e-04
3.690000000000000224e-02 4.799999999999999580e-03 4.600000000000000139e-04
1.990000000000000102e-02 3.899999999999999821e-03 1.700000000000000122e-04
